0	44.43
1.36	44.43
3.8	44.43
4.84	52.19
6.72	45.15
7.37	45.15
8.32	45.15
10.8	7.76
14.07	8.6
16.43	53.05
19.06	53.05
20.7	50.06
23.28	50.06
23.85	30.24
26.37	30.24
28.3	30.24
30.75	47.87
33.08	47.87
34.93	47.87
36.37	44.36
37.81	44.36
40.31	46.17
40.54	46.17
43.73	11.66
46.11	11.66
47.2	11.66
49.09	26.74
50.5	26.74
52.32	26.74
52.61	35.17
53.42	35.17
54.3	35.17
55.08	15.49
58.03	15.49
59.02	15.49
59.23	1.61
61.02	14.41
64.5	14.41
65.0	14.41
65.36	25.54
66.21	25.54
66.72	25.54
68.09	42.38
70.44	42.38
70.93	7.74
72.01	7.74
73.36	7.74
73.7	18.51
76.88	37.17
77.01	37.17
79.41	37.17
82.26	10.28
83.75	14.45
84.26	14.45
85.1	47.35
86.11	47.35
88.63	56.22
89.37	56.22
89.67	57.18
90.95	57.18
92.92	48.0
93.62	3.13
94.59	3.13
96.42	3.13
96.69	56.61
97.49	31.43
99.46	31.43
100.41	36.48
100.88	36.48
101.28	16.54
102.14	41.73
102.37	41.73
105.56	41.73
107.16	50.07
107.81	50.07
109.88	50.07
110.7	29.52
113.0	29.52
115.75	29.52
116.45	6.99
117.82	8.7
118.87	8.7
120.95	7.99
124.35	48.78
127.09	20.44
130.19	20.44
132.24	20.44
132.51	39.07
133.44	39.07
135.57	15.42
138.35	15.42
141.32	57.7
144.62	57.7
147.37	57.7
150.43	32.07
152.29	32.07
153.06	47.02
155.88	17.21
158.51	17.21
160.19	17.21
162.18	32.83
164.56	32.83
166.46	28.25
166.79	28.25
168.77	28.25
172.03	1.56
173.03	12.64
174.02	31.3
174.35	3.81
176.73	3.81
178.35	56.31
181.55	56.31
184.65	56.31
185.98	40.87
188.61	30.97
191.98	30.97
195.4	30.97
196.8	24.53
197.96	4.88
199.5	4.88
199.75	4.88
201.93	6.13
205.0	6.13
207.92	6.13
210.85	29.76
211.97	29.76
212.21	43.13
215.03	42.54
215.92	42.54
217.84	42.54
218.94	54.13
221.21	36.54
221.68	4.45
224.09	4.45
227.51	4.45
228.78	49.91
229.39	49.91
231.2	38.26
233.47	38.26
233.95	38.26
235.88	28.65
238.04	28.65
240.09	28.65
241.74	30.84
242.72	30.84
243.84	30.84
244.87	43.01
246.36	43.01
247.34	37.74
247.59	37.74
248.96	15.62
251.61	15.62
253.73	15.62
254.37	43.71
255.23	43.71
257.69	56.63
259.05	33.99
261.56	33.99
262.67	33.99
265.78	19.97
265.89	19.97
266.57	19.97
268.59	51.21
270.64	51.21
273.02	51.21
274.41	46.8
277.55	46.8
279.53	40.49
282.28	40.49
283.21	55.23
285.83	55.23
287.66	55.23
288.13	33.6
289.03	50.24
289.63	34.02
290.01	37.1
292.07	37.1
294.93	9.72
298.37	9.72
