0	39.13
1.2	55.05
2.84	55.05
5.59	48.06
8.8	48.06
10.91	18.9
12.72	18.9
15.32	30.98
16.33	30.98
17.97	12.08
18.66	22.88
19.74	22.88
22.53	38.18
24.17	58.61
25.07	58.61
26.32	58.61
28.14	27.33
30.39	51.22
32.45	19.66
34.95	50.98
37.95	22.9
39.36	22.9
39.75	4.92
42.66	4.92
45.06	4.92
48.06	55.62
50.67	55.62
51.54	49.32
54.19	49.32
57.43	49.32
60.06	37.88
62.62	37.88
64.35	37.88
65.28	48.02
68.5	24.4
71.85	24.4
74.71	24.4
75.85	13.76
77.31	16.88
78.84	54.44
80.61	45.27
81.24	45.27
82.87	45.27
83.59	39.09
84.5	39.09
84.98	39.09
86.01	54.38
89.02	29.08
91.23	29.08
91.48	54.64
93.1	28.63
95.78	36.32
98.8	51.48
101.4	51.48
103.14	22.94
105.03	0.98
106.11	0.98
109.56	0.98
111.6	10.04
113.09	10.04
115.79	43.78
118.73	53.88
119.77	53.88
121.05	53.88
124.27	39.84
124.96	39.84
126.23	39.84
128.94	12.16
131.78	22.84
135.14	49.83
136.78	49.83
140.09	9.57
140.45	42.99
142.86	21.73
144.71	54.27
145.15	15.43
145.75	15.43
147.47	15.43
150.09	41.49
151.09	13.19
153.14	40.63
154.13	40.63
155.96	40.63
158.38	2.91
160.38	2.91
163.55	19.75
166.58	38.78
168.31	38.78
170.95	38.78
173.82	50.51
175.56	50.51
178.4	50.51
179.57	9.64
181.05	9.64
182.66	11.84
184.47	11.84
185.08	11.84
187.36	54.21
188.09	11.35
190.89	11.35
192.61	33.26
195.53	5.49
198.05	5.49
198.8	5.49
202.22	49.91
203.15	28.04
204.6	29.37
205.96	2.6
208.23	2.6
209.94	2.6
210.73	26.79
213.91	26.79
214.93	26.79
216.73	0.85
220.08	0.85
223.57	45.98
225.04	45.98
225.95	32.4
228.64	32.4
230.84	49.59
232.06	29.4
233.59	29.4
236.24	55.23
237.85	55.23
239.46	16.41
242.06	50.4
242.49	50.4
242.85	50.4
244.79	32.05
247.74	25.59
248.47	5.93
251.25	5.93
253.52	5.93
256.26	29.25
258.06	29.25
259.02	14.21
260.55	14.21
262.22	14.21
263.03	12.04
263.24	12.04
264.97	12.04
266.52	52.85
268.69	52.85
269.82	49.93
271.87	49.93
273.06	10.31
273.94	10.31
276.34	23.42
278.67	23.42
280.44	17.19
281.97	31.63
284.35	30.71
286.43	21.44
288.77	3.59
289.07	3.59
290.41	3.59
293.18	9.28
295.56	9.28
298.26	42.14
