0	71.6
2.64	71.6
3.36	73.87
6.26	2.37
7.02	37.46
10.42	37.46
12.71	40.22
16.02	78.01
19.04	43.89
21.38	43.89
24.42	50.45
27.17	50.45
29.6	14.0
30.15	6.35
33.19	6.35
34.92	11.51
35.22	48.69
36.99	48.69
38.38	11.53
39.09	11.53
42.24	73.59
44.84	73.59
45.15	34.13
45.33	16.44
47.13	16.44
47.75	20.58
48.17	20.58
50.63	20.58
52.08	10.98
54.18	10.98
54.99	56.13
55.61	56.13
55.71	38.15
59.19	39.49
62.32	39.49
62.48	65.19
63.14	65.19
64.6	65.19
67.24	14.26
70.71	14.26
74.21	28.85
76.91	28.85
78.62	50.94
78.82	5.75
80.63	5.75
83.48	8.77
84.63	8.77
87.58	8.77
90.67	64.66
92.19	19.25
93.33	20.7
93.51	20.7
96.39	78.13
98.38	78.13
99.77	21.82
102.47	12.14
103.57	12.14
105.33	12.14
105.69	25.99
107.03	77.8
107.47	77.8
109.92	77.8
112.25	12.9
112.42	12.9
114.46	12.9
117.49	26.91
118.61	21.05
119.49	21.05
121.28	1.53
121.5	1.53
121.6	67.93
124.31	67.93
126.83	67.93
128.24	17.61
130.17	17.61
131.19	17.61
131.49	10.88
134.6	10.88
137.66	67.17
141.12	67.17
141.98	67.17
142.23	50.14
144.89	50.14
147.85	50.14
148.13	38.22
149.82	38.22
150.48	72.83
153.34	72.83
156.52	0.45
159.46	0.45
161.92	5.18
162.5	5.18
163.8	37.6
166.25	37.6
167.28	70.42
167.73	70.42
169.75	72.96
170.25	72.96
172.39	72.96
173.87	29.81
175.91	29.81
177.64	14.08
179.72	14.86
180.46	14.86
182.88	42.04
184.62	42.04
186.24	73.04
188.12	73.04
188.75	6.48
189.55	6.48
191.1	6.48
193.18	69.88
193.69	69.88
195.78	24.61
195.97	24.61
197.28	33.47
199.12	33.47
202.5	48.44
202.98	48.44
205.7	48.44
206.43	72.15
208.75	72.15
209.6	33.08
210.44	33.08
213.83	33.08
214.59	75.11
214.95	75.11
215.06	32.45
218.54	32.45
221.56	33.39
223.56	33.39
226.7	33.39
227.42	30.05
230.54	69.62
231.66	69.62
232.74	74.37
235.21	74.37
236.21	79.94
236.4	79.94
238.79	39.34
241.87	39.34
244.01	39.34
245.94	56.11
249.04	31.05
252.15	76.08
253.6	79.95
256.89	57.44
259.05	57.44
259.83	57.44
262.27	55.62
262.89	79.62
263.63	17.87
265.1	17.87
265.85	17.87
268.73	10.12
269.01	10.12
271.15	32.2
271.63	32.2
274.07	32.2
274.99	59.22
277.62	59.22
277.86	10.65
278.51	10.65
279.85	40.06
282.56	40.06
283.65	58.1
285.65	71.02
287.92	71.02
289.05	17.32
292.48	43.39
294.02	43.39
295.67	43.39
298.24	36.54
