0	49.4
2.48	49.4
3.44	49.4
6.87	13.65
9.29	13.65
11.71	59.3
12.68	59.3
16.12	38.22
16.85	12.94
18.89	12.94
19.43	38.01
21.17	38.01
22.95	38.01
24.53	51.85
27.47	9.65
29.67	9.65
32.39	9.65
35.64	35.44
38.09	35.44
38.4	49.29
39.39	49.29
39.62	10.07
42.77	36.98
43.38	36.98
45.81	43.14
48.38	43.14
50.93	1.09
52.75	61.77
55.34	61.77
58.37	27.03
60.62	27.03
62.37	49.01
65.27	31.38
66.5	31.38
69.58	31.38
71.39	24.46
72.96	24.46
76.46	24.46
78.24	27.02
81.36	27.02
82.4	24.12
83.27	48.3
85.57	48.3
86.27	48.3
87.49	25.06
89.68	25.06
91.83	30.3
94.04	30.3
97.05	36.15
98.23	14.85
99.78	14.85
100.65	46.87
102.18	46.87
104.69	46.87
107.51	20.0
110.98	20.0
113.86	60.35
115.57	60.35
118.19	60.35
119.88	52.75
120.01	52.75
121.15	59.57
122.11	59.57
125.13	3.82
126.65	3.82
127.59	53.88
129.58	42.27
130.65	42.27
133.11	42.27
133.29	55.99
135.75	4.52
137.6	4.52
138.7	4.52
139.64	19.01
140.63	19.01
143.0	19.01
146.29	1.0
149.28	1.0
152.48	1.0
152.6	31.01
153.12	31.01
154.0	31.01
156.16	50.37
157.98	50.37
161.03	50.37
162.85	15.09
164.91	15.09
165.77	15.09
168.96	51.34
172.07	51.34
175.01	51.34
177.15	53.11
180.47	53.11
181.13	30.56
182.47	19.8
184.23	19.8
187.73	10.91
190.62	10.91
191.63	10.91
194.77	21.96
195.24	21.96
196.48	58.65
199.36	58.65
201.93	18.72
205.12	57.17
208.6	8.6
210.97	8.6
211.45	8.6
213.68	2.77
216.19	40.22
218.76	40.22
221.18	55.1
222.67	55.1
223.13	12.9
226.14	12.9
229.05	60.6
230.98	60.6
232.49	32.41
233.69	32.41
234.15	6.58
235.65	16.79
238.3	16.79
239.25	16.79
242.14	14.39
244.12	14.39
245.11	25.87
246.34	25.87
249.65	25.87
252.88	54.07
255.95	37.43
257.23	53.29
258.09	53.29
260.38	16.94
261.71	16.94
263.35	16.94
264.91	43.2
266.07	43.2
268.78	43.2
268.94	53.1
271.84	53.1
274.17	53.1
277.32	17.14
278.49	48.59
280.12	48.59
280.73	30.59
280.84	16.35
281.6	22.15
284.57	31.35
288.02	28.93
291.39	28.93
294.89	18.19
295.65	18.19
299.11	18.19
