0	33.42
3.28	33.42
3.64	33.42
6.16	12.88
7.59	31.5
10.84	26.5
11.43	26.5
14.68	26.5
16.14	2.9
16.85	17.35
20.09	17.35
20.62	17.35
23.73	54.64
25.34	54.64
27.25	42.85
29.18	42.85
31.45	42.85
34.05	48.73
36.55	48.73
37.66	68.59
39.64	68.59
40.92	68.59
42.17	0.87
45.37	36.72
46.78	20.1
49.16	20.1
50.75	20.1
50.95	51.39
53.91	51.39
54.1	51.39
54.71	25.54
55.54	25.54
58.87	25.54
60.08	29.01
62.89	29.01
63.6	16.11
64.74	16.11
66.75	9.81
67.87	13.48
69.24	13.48
71.31	28.94
73.21	28.94
74.53	28.94
74.84	53.04
75.28	53.04
75.81	53.04
78.72	5.88
80.51	5.01
83.54	59.86
84.05	5.58
85.22	27.08
87.2	4.94
87.4	51.57
89.07	51.57
91.75	51.57
92.03	66.94
92.8	20.54
94.25	20.54
96.8	19.16
97.93	19.16
98.29	19.16
99.38	16.51
101.43	16.51
101.61	61.83
102.03	61.83
105.01	61.83
106.9	44.37
110.35	44.37
111.2	44.37
113.59	19.58
116.98	53.66
119.22	4.01
120.78	39.57
121.67	40.17
124.1	54.53
125.14	54.53
128.16	54.53
129.42	52.75
132.26	52.75
135.19	13.13
136.68	13.13
137.31	25.89
139.68	25.89
142.74	61.69
143.56	61.69
144.2	66.18
146.11	41.35
149.0	41.35
151.66	41.35
152.15	4.83
154.59	4.83
154.99	62.93
156.52	62.93
157.17	61.57
158.43	61.57
160.43	61.57
162.41	47.3
162.72	30.08
165.83	30.08
168.82	30.08
172.27	27.27
174.5	15.17
175.84	15.17
176.53	15.17
177.82	64.69
180.66	35.68
181.95	35.68
182.8	28.19
185.7	28.19
187.81	32.75
190.03	32.75
191.27	43.87
194.42	43.87
196.02	50.62
197.89	50.62
199.92	22.28
203.39	22.28
203.67	9.54
204.6	9.54
207.88	21.39
210.88	21.39
211.45	21.39
214.13	4.62
215.68	60.69
217.86	60.69
218.69	60.69
221.62	26.83
223.56	32.51
223.68	35.32
224.17	35.32
226.09	35.32
227.99	25.21
230.46	43.31
233.15	57.29
235.45	23.9
236.04	23.9
237.53	23.9
238.05	19.55
238.55	19.55
239.89	19.55
243.14	7.14
244.53	7.14
244.68	63.82
244.84	63.82
248.25	31.69
249.5	31.69
249.64	8.24
250.66	8.24
253.91	19.46
256.2	5.94
256.59	5.94
256.71	60.94
256.87	60.94
260.03	57.57
262.28	66.93
262.68	44.25
265.78	44.25
267.51	44.25
270.05	28.07
271.06	28.07
273.74	28.07
274.55	36.88
277.55	36.88
279.47	63.07
281.14	61.16
282.39	61.16
283.89	61.16
286.26	5.21
288.76	5.21
290.11	5.21
291.23	51.13
293.9	51.13
294.09	51.13
296.6	7.29
297.61	11.2
298.69	11.2
