0	5.25
1.37	10.0
3.9	10.0
5.85	10.0
8.89	6.51
12.38	2.52
13.56	6.05
16.79	6.05
19.85	9.26
22.42	9.26
24.6	9.26
25.82	1.97
27.76	1.97
28.17	1.97
28.83	4.44
30.74	4.44
31.45	4.44
32.94	1.29
34.92	1.29
35.2	4.29
38.59	4.29
40.57	4.52
42.27	3.06
44.79	3.06
47.11	2.55
48.95	2.55
51.4	7.66
54.36	7.66
55.0	4.34
55.78	4.34
57.48	5.17
58.47	5.17
61.09	7.71
64.08	0.22
66.7	0.52
70.06	0.52
71.7	0.52
71.88	0.57
73.99	0.57
75.9	0.57
78.31	2.43
80.65	2.43
81.87	1.05
83.57	1.88
85.91	3.52
86.7	3.52
88.69	3.52
89.99	5.99
91.11	5.99
93.44	0.37
95.89	0.37
97.8	0.37
98.83	9.65
101.26	0.48
102.36	9.53
105.8	9.53
107.75	7.65
109.24	2.42
109.49	2.42
111.0	2.42
112.54	4.18
114.58	6.24
115.91	6.24
119.06	6.24
120.19	8.19
122.01	8.19
125.02	8.19
128.18	1.23
131.16	5.07
132.69	5.07
134.25	5.07
135.52	3.09
136.0	3.09
139.42	3.09
139.83	8.82
140.7	8.82
142.08	8.99
142.19	8.99
142.71	6.62
144.09	3.62
144.76	3.62
146.28	1.58
149.56	1.58
152.32	1.58
155.2	2.97
156.46	2.97
159.91	2.97
162.96	9.45
163.46	7.72
166.59	9.62
167.63	9.62
170.12	9.62
173.49	6.93
174.37	6.93
176.52	6.93
178.46	7.92
179.74	6.01
180.56	6.01
183.79	7.32
186.36	7.32
187.61	6.39
188.58	6.39
189.96	6.39
191.18	0.64
191.86	3.43
194.95	3.43
195.61	3.43
195.98	2.02
196.61	7.48
198.96	7.48
199.18	7.48
200.3	7.48
203.72	6.34
203.96	6.34
205.58	7.92
205.95	7.92
208.17	1.95
210.24	1.46
211.55	1.46
214.86	1.46
216.92	1.01
217.55	4.94
220.15	4.94
223.53	3.14
224.26	3.14
225.21	8.02
225.33	0.77
226.36	6.47
227.55	9.14
228.82	9.14
230.5	4.24
233.41	4.24
234.1	4.24
237.3	2.2
237.55	8.54
239.5	8.54
240.49	8.54
241.94	9.33
244.07	9.33
245.65	5.14
247.83	5.14
250.01	5.28
250.83	2.81
254.07	2.81
257.03	2.81
259.76	1.02
262.41	8.18
263.95	8.18
264.07	9.58
266.18	9.58
267.01	9.58
268.15	3.16
268.3	3.16
268.59	3.16
271.02	3.09
271.73	3.09
274.45	3.09
276.69	7.0
276.98	7.0
280.09	0.69
282.51	0.69
285.09	2.66
287.83	7.17
288.29	7.17
291.44	1.11
292.39	1.11
294.57	1.11
295.06	9.72
296.2	9.72
298.57	9.55
