0	43.36
2.25	43.36
3.59	39.78
3.81	39.78
6.91	52.31
9.14	52.31
9.83	64.96
11.71	64.96
12.1	16.09
12.97	16.09
14.02	16.09
15.25	12.83
16.29	12.83
18.4	71.33
19.24	35.3
20.73	40.89
23.88	47.76
25.5	55.99
27.25	55.99
27.55	21.65
30.77	59.89
33.82	59.89
35.73	59.89
38.7	26.05
40.9	26.05
42.38	26.05
42.49	37.8
45.52	49.88
48.57	49.88
50.27	49.88
51.97	31.02
52.64	31.02
53.83	42.58
55.32	42.58
58.25	42.58
59.0	13.7
59.54	13.7
61.95	13.7
64.05	38.08
66.5	57.46
67.74	57.46
69.25	64.55
71.42	65.39
73.2	65.39
73.95	8.82
76.18	8.82
76.92	8.82
78.03	50.37
79.55	50.37
81.38	50.37
84.43	22.28
85.49	3.95
85.71	3.95
87.0	3.95
87.46	26.73
88.18	60.86
90.16	60.86
90.47	60.86
93.14	22.48
96.19	22.48
97.18	22.48
97.89	30.7
99.11	30.7
100.84	30.7
103.03	10.4
105.43	10.4
107.12	49.65
107.73	49.65
109.03	49.65
109.55	27.23
111.68	33.77
112.91	33.77
116.08	6.05
119.41	6.05
121.17	6.05
121.39	13.59
122.92	13.59
125.01	13.59
126.21	12.14
129.3	12.14
132.41	12.14
135.14	13.11
137.81	13.11
139.22	13.11
140.27	54.0
143.02	41.22
145.73	41.22
148.96	41.22
152.31	11.72
154.87	11.72
155.58	11.72
157.27	16.98
157.41	16.98
158.39	16.98
161.65	66.37
165.14	57.77
166.98	57.77
170.46	57.77
173.11	48.43
176.53	34.23
176.66	30.42
177.94	16.09
180.12	16.09
180.26	40.05
180.44	40.11
182.84	40.11
185.14	40.11
185.43	14.19
186.02	14.19
187.89	17.63
191.04	61.1
191.15	39.44
192.81	62.76
193.32	62.76
193.54	39.47
194.79	10.19
197.86	10.19
200.93	27.51
202.88	27.51
204.27	27.51
206.52	17.21
209.25	30.26
209.45	30.26
211.62	29.87
214.25	52.46
215.98	52.46
218.24	41.12
219.06	41.12
219.35	41.12
221.2	40.72
224.68	66.89
226.31	31.01
229.24	57.37
232.64	57.37
234.36	57.37
235.59	54.01
236.77	54.01
237.82	62.25
240.89	16.36
244.28	16.36
245.61	67.83
246.09	31.29
248.11	31.29
250.57	31.29
252.11	2.65
253.94	2.65
256.22	7.23
256.67	52.92
257.94	68.12
261.18	68.12
261.58	15.05
262.62	15.05
265.63	42.08
268.3	42.08
269.55	35.07
272.31	30.95
275.55	29.14
277.5	29.14
279.29	29.14
279.4	15.57
281.46	43.42
283.6	43.42
286.08	47.24
286.82	47.24
289.16	47.24
291.05	49.61
293.24	30.79
294.85	61.15
295.26	61.15
298.56	61.15
298.75	45.04
299.47	45.04
