0	8.62
1.1	8.62
3.64	1.59
4.27	1.59
7.46	7.12
10.66	7.1
10.87	7.1
12.91	7.1
14.1	5.57
17.05	5.57
17.43	5.57
20.71	2.91
23.98	2.91
26.74	2.91
28.06	8.51
28.76	2.52
31.63	2.52
33.55	8.93
36.9	8.93
38.8	4.28
41.92	4.28
42.02	4.28
45.43	1.74
48.88	1.74
51.17	10.02
52.33	10.02
54.99	1.48
56.08	1.47
56.26	1.47
59.51	9.6
60.07	4.54
63.55	4.54
65.74	4.54
68.53	4.95
69.24	4.95
70.87	4.53
74.11	4.53
74.83	4.53
76.69	3.97
77.99	3.97
78.49	1.85
81.11	10.53
83.39	5.09
85.26	5.09
88.6	5.09
89.47	6.95
90.03	6.95
90.84	6.95
91.51	7.92
94.39	7.92
97.4	7.92
98.7	10.68
101.46	10.68
101.95	4.1
102.89	4.1
104.89	4.03
105.74	6.51
107.77	6.51
108.77	1.49
110.75	1.49
113.21	0.7
114.99	0.7
116.49	7.37
117.14	7.37
117.79	10.68
118.27	4.94
121.59	4.94
122.7	6.2
123.12	6.2
126.28	6.2
128.9	0.75
129.42	7.59
129.53	7.59
131.42	6.65
134.26	6.65
136.15	1.9
139.16	1.9
139.35	1.9
142.06	2.7
142.78	2.7
144.92	2.7
146.2	4.81
149.38	4.81
151.89	0.52
154.55	0.52
156.03	5.88
159.09	5.88
161.81	5.88
163.02	6.66
165.32	6.66
166.5	8.94
167.45	8.94
170.33	8.94
172.5	10.82
175.56	8.39
177.68	8.39
178.07	8.39
181.37	7.1
182.99	6.01
184.31	6.01
187.77	8.5
190.67	2.67
191.19	5.71
192.87	5.71
193.15	6.6
194.39	6.6
195.1	6.6
195.57	2.27
198.69	2.27
202.03	2.27
203.27	2.26
205.19	8.37
207.81	8.37
210.93	7.29
211.48	7.29
214.9	7.29
216.34	3.57
218.79	3.57
222.0	3.57
224.61	0.9
227.96	0.9
230.63	0.9
231.35	8.8
232.4	9.78
235.56	9.78
237.62	7.17
238.44	7.17
239.06	10.7
242.44	10.7
244.34	10.7
246.48	3.52
246.64	3.52
249.1	8.24
250.19	8.24
250.69	8.24
251.1	2.71
252.59	2.71
254.6	2.71
255.65	10.14
257.84	10.14
259.29	1.22
261.95	1.39
264.98	9.67
265.73	9.67
267.27	2.39
269.49	6.59
272.27	6.59
274.88	8.79
277.65	8.79
277.78	8.79
278.08	8.42
281.06	8.42
281.28	8.42
281.7	8.94
284.48	9.62
286.44	9.62
287.61	9.62
290.45	9.6
293.55	8.62
295.96	8.62
299.4	6.92
