0	7.76
0.41	16.72
2.83	16.72
5.31	16.72
8.02	65.84
8.88	65.84
11.57	36.11
12.52	36.11
14.59	22.72
17.04	7.62
17.63	7.62
18.82	72.48
19.18	72.48
21.5	72.48
21.94	30.34
23.48	30.34
26.91	59.48
28.82	59.48
31.48	59.48
32.76	61.97
33.35	12.95
33.55	13.85
36.54	13.85
37.28	13.85
37.4	23.02
39.82	53.85
42.74	53.85
43.67	52.56
47.12	52.56
49.27	20.46
50.9	19.9
53.93	7.88
56.62	7.88
59.41	7.88
61.4	7.55
64.5	7.55
65.5	26.94
66.05	26.94
67.14	21.59
69.85	21.59
72.51	21.59
75.97	34.89
77.1	34.89
78.39	34.89
81.63	16.87
82.56	30.04
83.55	30.04
85.27	54.94
87.35	54.94
89.44	21.2
90.59	44.49
90.78	7.4
93.68	35.86
94.11	35.86
95.76	35.86
98.63	74.22
101.02	74.22
101.53	27.67
102.67	46.01
104.87	46.01
105.57	63.96
108.35	73.87
110.85	56.46
111.06	56.46
112.09	56.46
114.07	76.14
116.01	42.71
116.46	42.71
119.11	75.66
121.15	75.66
124.39	43.48
124.88	43.48
125.72	32.55
125.89	72.25
128.96	72.25
130.26	0.87
131.09	68.38
133.33	6.77
136.74	6.77
136.95	6.77
139.98	72.49
142.46	72.49
142.92	70.34
143.48	70.34
144.34	15.3
145.59	15.3
146.92	15.3
149.16	64.54
149.37	64.54
152.84	64.54
155.21	25.72
155.7	64.06
158.17	64.06
161.08	59.5
162.36	59.5
164.87	68.26
166.2	68.26
166.5	7.9
167.55	25.58
168.56	25.58
169.47	45.02
170.58	45.02
173.54	4.76
176.15	4.76
179.38	82.91
180.29	82.91
183.33	82.91
186.5	40.59
188.56	43.84
189.68	43.84
192.72	43.84
194.24	68.33
194.57	8.27
195.77	8.27
196.96	8.27
197.98	46.49
200.37	35.77
201.94	35.77
204.46	32.02
206.49	41.68
208.89	41.68
210.75	49.01
211.21	49.01
212.23	58.1
212.42	71.14
214.37	53.79
214.89	53.79
217.08	4.11
218.25	6.17
220.71	19.96
223.03	31.6
224.59	31.6
228.08	31.6
230.06	71.02
231.57	46.41
232.69	46.41
232.89	46.41
234.54	82.42
237.48	63.56
238.29	63.56
241.44	63.56
244.7	68.01
247.31	65.52
249.75	34.63
252.34	34.63
255.49	75.04
256.1	67.74
256.42	67.74
259.22	67.74
259.48	6.52
262.65	6.52
265.77	6.52
267.51	7.09
268.11	56.21
269.02	56.21
271.91	56.21
274.27	65.18
275.39	24.44
275.78	24.44
277.46	24.44
279.02	46.2
279.21	43.08
279.91	66.26
281.28	66.26
284.05	66.26
287.24	54.22
289.48	48.49
290.14	48.49
292.63	82.6
294.74	27.1
298.08	27.1
