0	83.42
2.5	83.42
3.14	83.42
6.57	62.04
8.26	66.37
11.28	1.48
14.74	1.48
17.57	1.48
19.0	19.72
20.4	19.72
23.37	19.72
25.82	79.34
26.72	12.04
27.11	12.04
28.32	12.04
29.31	23.64
32.36	9.69
34.02	27.2
36.02	78.52
38.95	78.52
41.75	78.52
43.41	33.52
43.88	33.52
44.45	19.69
46.53	19.69
47.51	19.69
49.01	25.69
49.41	25.69
51.9	25.69
52.52	45.35
53.33	12.3
54.43	8.99
54.99	8.99
56.34	37.51
58.74	37.51
59.43	58.77
59.71	58.77
61.69	58.77
62.67	18.59
64.22	18.59
66.3	49.84
66.67	17.02
67.3	17.02
69.59	84.23
71.83	77.47
73.76	77.47
77.2	77.47
80.09	83.49
83.56	69.58
86.34	69.58
89.54	69.58
90.36	40.13
91.09	40.13
91.54	40.13
94.85	79.22
95.06	59.69
98.52	19.39
100.87	19.39
102.99	49.53
104.17	49.53
107.08	49.53
109.92	29.12
111.45	29.12
114.83	15.87
118.08	42.49
118.84	42.49
120.65	42.49
122.24	66.83
125.63	66.83
126.27	66.83
127.36	76.16
129.61	76.16
129.77	41.26
130.95	41.26
134.45	41.26
135.74	68.45
138.18	23.89
141.34	23.89
142.87	86.04
146.12	86.04
148.55	86.04
149.2	31.7
152.21	82.12
155.27	22.42
158.65	22.42
160.98	22.42
163.12	35.72
166.57	35.72
169.57	35.72
171.05	4.41
173.32	9.11
176.6	9.11
176.78	9.11
178.86	23.29
181.63	23.29
183.58	23.29
185.3	21.9
186.85	21.9
188.9	38.24
190.02	2.07
190.88	59.34
193.17	31.34
195.24	72.15
196.41	72.15
197.24	72.15
200.64	62.98
201.7	62.98
205.01	55.58
205.41	19.98
208.67	19.98
210.81	70.39
211.7	21.28
214.44	32.38
216.42	19.56
218.05	19.56
219.22	81.4
219.49	81.4
220.16	71.24
220.46	71.24
222.41	71.24
225.21	81.97
225.38	54.13
227.65	54.13
229.43	54.13
230.07	75.74
230.61	75.74
233.2	35.29
234.35	35.29
235.72	35.29
238.05	70.83
238.88	13.99
242.03	13.99
244.71	13.99
248.16	39.05
251.6	39.05
253.31	39.05
256.53	17.51
257.1	17.51
260.38	17.55
261.61	17.55
262.58	17.55
265.73	26.06
266.91	26.06
267.37	26.06
269.74	10.79
272.97	10.79
276.44	52.83
279.74	84.78
282.29	84.78
285.08	84.78
285.45	8.69
288.8	6.66
292.01	6.66
292.18	77.43
294.68	86.16
295.96	86.16
298.44	86.16
